bytes,builtin unrolled,builtin manual,builtin movdq manual,SSSE3
2642944, 591251, 337342, 462860, 676594
2643968, 624345, 390076, 492834, 676949
2644992, 642409, 378733, 463567, 677115
2646016, 624827, 390357, 476797, 695697
2647040, 608180, 362044, 464122, 677656
2648064, 626966, 434118, 493142, 696229
2649088, 626023, 389850, 477873, 696514
2650112, 643679, 372526, 477657, 696749
2651136, 609101, 384436, 477638, 697066
2652160, 626280, 377480, 478006, 697299
2653184, 609610, 369277, 491767, 697553
2654208, 626762, 386144, 478516, 697795
2655232, 610041, 406235, 492114, 698058
2656256, 627244, 394539, 478813, 698378
2657280, 627482, 399278, 480077, 698714
2658304, 627736, 368424, 466229, 680467
2659328, 627974, 364109, 466356, 699037
2660352, 628215, 396610, 479474, 681050
2661376, 628450, 398551, 466586, 681259
2662400, 628697, 384265, 479561, 681517
2663424, 611930, 368662, 454793, 681886
2664448, 612169, 370733, 493447, 682138
2665472, 596295, 367170, 480525, 682359
2666496, 629661, 381728, 480491, 682738
2667520, 612873, 385303, 455491, 682158
2668544, 596981, 400106, 494777, 700907
2669568, 725578, 578610, 495113, 682691
2670592, 597431, 367242, 455783, 682868
2671616, 630873, 379675, 481276, 682868
2672640, 614055, 372566, 481462, 684151
2673664, 631590, 389192, 481604, 683888
2674688, 631599, 399407, 469070, 683989
2675712, 631840, 398993, 469091, 684311
2676736, 632078, 394484, 481520, 685206
2677760, 775182, 634755, 842928, 703271
2678784, 632560, 394765, 483023, 684884
2679808, 615699, 374759, 469765, 686129
2680832, 633049, 397584, 482979, 685644
2681856, 599964, 360935, 469928, 685765
2682880, 707805, 584392, 782402, 685951
2683904, 633772, 397231, 483251, 686776
2684928, 634013, 399602, 484104, 687321
2685952, 652355, 401481, 470714, 686776
2686976, 778152, 465196, 497657, 687379
2688000, 601333, 371162, 458914, 687551
2689024, 634984, 364814, 484284, 706372
2690048, 635225, 398937, 484404, 688136
2691072, 602030, 373548, 471152, 688902
2692096, 653876, 407226, 498770, 688763
2693120, 602480, 376962, 459047, 688911
2694144, 801603, 639620, 847724, 688999
2695168, 636430, 408776, 472878, 689922
2696192, 636671, 391383, 472842, 690345
2697216, 603402, 383747, 460283, 689896
2698240, 753440, 403488, 500057, 690859
2699264, 603855, 371209, 460505, 690458
2700288, 637642, 396789, 486286, 709180
2701312, 637883, 407153, 473304, 691259
2702336, 638124, 376219, 460827, 691699
2703360, 638368, 389476, 486930, 691388
2704384, 621332, 380546, 473815, 692010
2705408, 638847, 399388, 487022, 692084
2706432, 639098, 410031, 487486, 692459
2707456, 639339, 392719, 488222, 692506
2708480, 622278, 386678, 474565, 692967
2709504, 639818, 393294, 488008, 693597
2710528, 606385, 389190, 462817, 693357
2711552, 669915, 557966, 846413, 712232
2712576, 658835, 399163, 488540, 693532
2713600, 640906, 405739, 475547, 712984
2714624, 641023, 426499, 489254, 694197
2715648, 641264, 381894, 489244, 695312
2716672, 642337, 445152, 489841, 695120
2717696, 641753, 394471, 503511, 695146
2718720, 655780, 395426, 490054, 695280
2719744, 642242, 415516, 503998, 695939
2720768, 642476, 395751, 490493, 714943
2721792, 642717, 395077, 489999, 696796
2722816, 642958, 394917, 477556, 697059
2723840, 625805, 377778, 477617, 697014
2724864, 643440, 396085, 490981, 715810
2725888, 626289, 416991, 491464, 697346
2726912, 643932, 372552, 505140, 716584
2727936, 644170, 400783, 491844, 697890
2728960, 626990, 404514, 505615, 717330
2729984, 627232, 428020, 506150, 698398
2731008, 644893, 412440, 478738, 699105
2732032, 645134, 424073, 492419, 699312
2733056, 645375, 409505, 479237, 699649
2734080, 664045, 409756, 492419, 699871
2735104, 628417, 398610, 467033, 699797
2736128, 646108, 435723, 507226, 700551
2737152, 628876, 393436, 467390, 700640
2738176, 665064, 446784, 493757, 700956
2739200, 612781, 374721, 467589, 701104
2740224, 647502, 410097, 508147, 720434
2741248, 647310, 407474, 493939, 701692
2742272, 630106, 425655, 480926, 701730
2743296, 630281, 443856, 494895, 702265
2744320, 648043, 378784, 468310, 702514
2745344, 648281, 408065, 494796, 702697
2746368, 630979, 403651, 481404, 703032
2747392, 648763, 426777, 495090, 703327
2748416, 649004, 445029, 509540, 703516
2749440, 649245, 415006, 482075, 722873
2750464, 668044, 412161, 509812, 704125
2751488, 779827, 590385, 867795, 723405
2752512, 649975, 410222, 496190, 704731
2753536, 668778, 577305, 782068, 704962
2754560, 616222, 387597, 483045, 705252
2755584, 633107, 391230, 496580, 705645
2756608, 633349, 400130, 496628, 705645
2757632, 651180, 396424, 483232, 705911
2758656, 617133, 379289, 471007, 706186
2759680, 651662, 406637, 496829, 706458
2760704, 617594, 384880, 769961, 706709
2761728, 652151, 399217, 497815, 706946
2762752, 653332, 394101, 512790, 707144
2763776, 671284, 423023, 500063, 746504
2764800, 652887, 382973, 485206, 726911
2765824, 671795, 401502, 512614, 747187
2766848, 672420, 387309, 498724, 727322
2767872, 672269, 411905, 512986, 727724
2768896, 653848, 416886, 499008, 708835
2769920, 654086, 397679, 513376, 728370
2770944, 673003, 422147, 499479, 709320
2771968, 654568, 390277, 514555, 709559
2772992, 673508, 422620, 499463, 709849
2774016, 620574, 389927, 500013, 710053
2775040, 655291, 409700, 514539, 729604
2776064, 655687, 418719, 502341, 710612
2777088, 655776, 398359, 514609, 710860
2778112, 656024, 414268, 487221, 711188
2779136, 656265, 411609, 515074, 730568
2780160, 656503, 399519, 487620, 711682
2781184, 657047, 422307, 501482, 712206
2782208, 656966, 419037, 501509, 712194
2783232, 657223, 401106, 475299, 712617
2784256, 657467, 411264, 501311, 712755
2785280, 677764, 434159, 504164, 732251
2786304, 640370, 385662, 502072, 713252
2787328, 623557, 424383, 488473, 713538
2788352, 658438, 415638, 502099, 713743
2789376, 640871, 403444, 476334, 713953
2790400, 658923, 430875, 517147, 714597
2791424, 659161, 406975, 489240, 714571
2792448, 659405, 418462, 503228, 734125
2793472, 660005, 440628, 518598, 715079
2794496, 679465, 455724, 519390, 734639
2795520, 679260, 415477, 518746, 734944
2796544, 660781, 401982, 503997, 735234
2797568, 679480, 419322, 504081, 716135
2798592, 679734, 426703, 504681, 735760
2799616, 679988, 436868, 519623, 736174
2800640, 680341, 438180, 519351, 736313
2801664, 661581, 415537, 491374, 736597
2802688, 661822, 419999, 519696, 736975
2803712, 644159, 425045, 519472, 737114
2804736, 662301, 463294, 519580, 737301
2805760, 667977, 419137, 520230, 737679
2806784, 662793, 419004, 520106, 737948
2807808, 663031, 407548, 506062, 738217
2808832, 682212, 416272, 505960, 738434
2809856, 663513, 410575, 520780, 738737
2810880, 663748, 402439, 492523, 719546
2811904, 663995, 399410, 506544, 719839
2812928, 646284, 398175, 493453, 720058
2813952, 683451, 429962, 521518, 739840
2814976, 664718, 413629, 507104, 720634
2816000, 665256, 412210, 523824, 740465
2817024, 665204, 401593, 507502, 720915
2818048, 647447, 410191, 494064, 721542
2819072, 665689, 419436, 508112, 721684
2820096, 630878, 398262, 494596, 721882
2821120, 666536, 430616, 508371, 741653
2822144, 666412, 414695, 508906, 722426
2823168, 666653, 421958, 495373, 722713
2824192, 666894, 405923, 495110, 722926
2825216, 667142, 406155, 509104, 723225
2826240, 632261, 433799, 482321, 723443
2827264, 667624, 415950, 509604, 743349
2828288, 667865, 427910, 524292, 724023
2829312, 650031, 409659, 496327, 743847
2830336, 668347, 443571, 510146, 724555
2831360, 650503, 419702, 496040, 744413
2832384, 668832, 387280, 496935, 725049
2833408, 650999, 388323, 496859, 725335
2834432, 651219, 412234, 510943, 745238
2835456, 651464, 409446, 511208, 725838
2836480, 669797, 433217, 511493, 745739
2837504, 655653, 408695, 512089, 726373
2838528, 670285, 399080, 511261, 726621
2839552, 671710, 401874, 499159, 726876
2840576, 652643, 413923, 526595, 727287
2841600, 690157, 418091, 526858, 727414
2842624, 671253, 411089, 512330, 727836
2843648, 636152, 387272, 485222, 727926
2844672, 671722, 398943, 498531, 747667
2845696, 671976, 410909, 499108, 728458
2846720, 672220, 405316, 513066, 748468
2847744, 672458, 400328, 528206, 729129
2848768, 691901, 427182, 527970, 748958
2849792, 692279, 438261, 529013, 729628
2850816, 673188, 415322, 499933, 729814
2851840, 655230, 404216, 500084, 730042
2852864, 638207, 399065, 487335, 730320
2853888, 673908, 429618, 529430, 730548
2854912, 674152, 423099, 514782, 750593
2855936, 674393, 416067, 514912, 731254
2856960, 656387, 416731, 514927, 731308
2857984, 675064, 395584, 514822, 731763
2859008, 639593, 380995, 488039, 731881
2860032, 695516, 458973, 530533, 752089
2861056, 675904, 426402, 531766, 773398
2862080, 675839, 416890, 515975, 732807
2863104, 658451, 409889, 502686, 732957
2864128, 676576, 436886, 516232, 733085
2865152, 676569, 428298, 489228, 733351
2866176, 676838, 421748, 516219, 733673
2867200, 641423, 394961, 502786, 733939
2868224, 697505, 429237, 531935, 754238
2869248, 659219, 404562, 517143, 734522
2870272, 697142, 436291, 517310, 734743
2871296, 659678, 424484, 517913, 734926
2872320, 678581, 442711, 517854, 754957
2873344, 678504, 417993, 504046, 735530
2874368, 660404, 441938, 518086, 735932
2875392, 678986, 438414, 517996, 735976
2876416, 679227, 405046, 491072, 736360
2877440, 679468, 425360, 518246, 736659
2878464, 661322, 387645, 504732, 736845
2879488, 661567, 460221, 533746, 737123
2880512, 644392, 388635, 491374, 737457
2881536, 682399, 439363, 518868, 737525
2882560, 662265, 430359, 505436, 737895
2883584, 680921, 425961, 505660, 738049
2884608, 677614, 420215, 520123, 738450
2885632, 695476, 438177, 520055, 738761
2886656, 645767, 421573, 492628, 738936
2887680, 663450, 395062, 506122, 739296
2888704, 646239, 413301, 535462, 739479
2889728, 701844, 429207, 535674, 739893
2890752, 646686, 395446, 493210, 739997
2891776, 682856, 435435, 520846, 760264
2892800, 683094, 406656, 521022, 740523
2893824, 702990, 466980, 521841, 760799
2894848, 683570, 421155, 521860, 741070
2895872, 665336, 410548, 494579, 741312
2896896, 684064, 441954, 521835, 741599
2897920, 665795, 434351, 507736, 741907
2898944, 684550, 443786, 537091, 742111
2899968, 674690, 406468, 495126, 742439
2900992, 705006, 446893, 537680, 762784
2902016, 671172, 434563, 509117, 742885
2903040, 685511, 406145, 522899, 763232
2904064, 686497, 442402, 538551, 763522
2905088, 685999, 403259, 524163, 763891
2906112, 705973, 402251, 523628, 764042
2907136, 686519, 434759, 524737, 764383
2908160, 686719, 408831, 523600, 764456
2909184, 706608, 403045, 524011, 764797
2910208, 688036, 431582, 539657, 765175
2911232, 687449, 392064, 510432, 765384
2912256, 687690, 423606, 525062, 765734
2913280, 707596, 421219, 539790, 787060
2914304, 707819, 434156, 524778, 766203
2915328, 688413, 436508, 525553, 766565
2916352, 709243, 428896, 540778, 766768
2917376, 688898, 411932, 511463, 767085
2918400, 708832, 444982, 525952, 767294
2919424, 709058, 442059, 525875, 767523
2920448, 709340, 437938, 541588, 767693
2921472, 689869, 413485, 512185, 768152
2922496, 690110, 406943, 526644, 768315
2923520, 690348, 435935, 526913, 768629
2924544, 710325, 443768, 542280, 768932
2925568, 690830, 457408, 542568, 769125
2926592, 691074, 426295, 527670, 749147
2927616, 691322, 425856, 513473, 749343
2928640, 672913, 470884, 513759, 749629
2929664, 691804, 457163, 542827, 749877
2930688, 673327, 406405, 514382, 750144
2931712, 712044, 405777, 528385, 750439
2932736, 656076, 421273, 514279, 750738
2933760, 712549, 447316, 528762, 751001
2934784, 674276, 397344, 513989, 751300
2935808, 674524, 401605, 528882, 751507
2936832, 693495, 428443, 501923, 751761
2937856, 693736, 436696, 529352, 772356
2938880, 675225, 425320, 544816, 752290
2939904, 675442, 413168, 515521, 772906
2940928, 695300, 418540, 529791, 752772
2941952, 675926, 422857, 502452, 753103
2942976, 694944, 434474, 530477, 753289
2944000, 676385, 428468, 530731, 753954
2945024, 695426, 449264, 530777, 753801
2946048, 659056, 409113, 530650, 754194
2947072, 695912, 429256, 531083, 754392
2948096, 718455, 427309, 531667, 754670
2949120, 677570, 429216, 546714, 754865
2950144, 696638, 427943, 517005, 755114
2951168, 678023, 442433, 547095, 755374
2952192, 678271, 436569, 517450, 755631
2953216, 717285, 440477, 547672, 755909
2954240, 717536, 424694, 518051, 756290
2955264, 697847, 423087, 517277, 756533
2956288, 698088, 429043, 518332, 756843
2957312, 698329, 443351, 547956, 757062
2958336, 698573, 467018, 533358, 757331
2959360, 698811, 442352, 533534, 757585
2960384, 680157, 468798, 533670, 757875
2961408, 699296, 479820, 533735, 758109
2962432, 699534, 438733, 533750, 758360
2963456, 699775, 425943, 519668, 758638
2964480, 663172, 407639, 506100, 758903
2965504, 700264, 494166, 549564, 759173
2966528, 681559, 413656, 506231, 759394
2967552, 700749, 452599, 534662, 759643
2968576, 700987, 432774, 506520, 759909
2969600, 701231, 441956, 550347, 760228
2970624, 664555, 419511, 520771, 760476
2971648, 701710, 416633, 535259, 760742
2972672, 665005, 416991, 507301, 760997
2973696, 702199, 443518, 535951, 761334
2974720, 683509, 427467, 521772, 761526
2975744, 683684, 445579, 551628, 761757
2976768, 665927, 422277, 508099, 762017
2977792, 723254, 459347, 536665, 762301
2978816, 666377, 423202, 508622, 762546
2979840, 703645, 459562, 537178, 762830
2980864, 703886, 445443, 522697, 763064
2981888, 724239, 412686, 537135, 784058
2982912, 704378, 419257, 538038, 763640
2983936, 704616, 428793, 537778, 784533
2984960, 704867, 416831, 538452, 764104
2985984, 705098, 417711, 538186, 785067
2987008, 686274, 412787, 523636, 764637
2988032, 705580, 406401, 524410, 785602
2989056, 686733, 430307, 523824, 765145
2990080, 706062, 441239, 524778, 765559
2991104, 706300, 415984, 524673, 765683
2992128, 669357, 409706, 510594, 765988
2993152, 687676, 403034, 524286, 766192
2994176, 669818, 407755, 510970, 766555
2995200, 707277, 418682, 539456, 766791
2996224, 670279, 426647, 555324, 767096
2997248, 707756, 440368, 539586, 767238
2998272, 707997, 437014, 540093, 767598
2999296, 708238, 444810, 540563, 767785
3000320, 708482, 426425, 540918, 768028
3001344, 689565, 415511, 541073, 768297
3002368, 689804, 429981, 525946, 768601
3003392, 729480, 453868, 556555, 768846
3004416, 672112, 418203, 512821, 769131
3005440, 709691, 418119, 541589, 769323
3006464, 709935, 430008, 527193, 769736
3007488, 690967, 424658, 527535, 769908
3008512, 691212, 451492, 541994, 770171
3009536, 691611, 454799, 557594, 770324
3010560, 711054, 437793, 528260, 770783
3011584, 711144, 422110, 542767, 770857
3012608, 692192, 443162, 542652, 771209
3013632, 711626, 448553, 543072, 771469
3014656, 692608, 417220, 543113, 771806
3015680, 712102, 419724, 543509, 771957
3016704, 674856, 421236, 515017, 772235
3017728, 693334, 406465, 529176, 772557
3018752, 733856, 451142, 559891, 772862
3019776, 713079, 458883, 544241, 773059
3020800, 694035, 438405, 544068, 773305
3021824, 733928, 451094, 560093, 773547
3022848, 738266, 499700, 562127, 773929
3023872, 734470, 457976, 560668, 774157
3024896, 714278, 408257, 544905, 774322
3025920, 734944, 436418, 561082, 774638
3026944, 677150, 439226, 545564, 774961
3027968, 735455, 466710, 561136, 775112
3028992, 735675, 463285, 531321, 775401
3030016, 696135, 471778, 561414, 775691
3031040, 716454, 431604, 546216, 775933
3032064, 696625, 430062, 562299, 776170
3033088, 678533, 419607, 518012, 776459
3034112, 697106, 455322, 547017, 776693
3035136, 718098, 420271, 547496, 776959
3036160, 697565, 420302, 562756, 777308
3037184, 679441, 423371, 518237, 777482
3038208, 717431, 448562, 547876, 777742
3039232, 698266, 432039, 563197, 778062
3040256, 698508, 481691, 563802, 778260
3041280, 680352, 411693, 533295, 778547
3042304, 718395, 437280, 548185, 778769
3043328, 718933, 498380, 534008, 779032
3044352, 699445, 469412, 564095, 779363
3045376, 719106, 443876, 548386, 779647
3046400, 732233, 453418, 564467, 779789
3047424, 700155, 412500, 534383, 780132
3048448, 719848, 438195, 549694, 780371
3049472, 682191, 435940, 534217, 780673
3050496, 720330, 444813, 549935, 780915
3051520, 701138, 453844, 535241, 781137
3052544, 720809, 413250, 534985, 781412
3053568, 683099, 416027, 521300, 781595
3054592, 721294, 441789, 550389, 781994
3055616, 721535, 445369, 535973, 782313
3056640, 721783, 442084, 551016, 782473
3057664, 702500, 439734, 551047, 782807
3058688, 743040, 778282, 1006045, 782994
3059712, 702981, 450126, 551239, 783372
3060736, 722754, 472449, 566857, 783520
3061760, 703440, 453158, 537000, 783789
3062784, 723229, 423983, 551993, 784049
3063808, 704341, 445355, 537248, 784386
3064832, 723711, 463080, 551857, 784578
3065856, 704386, 447637, 523612, 784853
3066880, 724200, 424447, 552438, 785090
3067904, 686315, 415262, 537931, 806537
3068928, 724682, 424762, 552964, 785622
3069952, 686765, 442281, 538074, 785950
3070976, 705568, 402654, 524061, 786199
3072000, 705785, 407252, 524561, 786529
3073024, 725646, 446021, 524871, 786597
3074048, 746603, 441042, 539228, 786967
3075072, 726128, 461479, 553699, 787266
3076096, 726376, 460449, 554092, 787449
3077120, 688373, 425047, 525403, 787706
3078144, 707240, 455966, 555279, 788055
3079168, 688823, 423421, 525478, 788185
